VELOCITY (st, cv, dv, e, t, b): 0, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.004331, 0.409091, 0.404760, 9.558495, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.017324, 0.454545, 0.437222, 10.076615, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.021655, 0.454545, 0.432891, 10.928826, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.025986, 0.454545, 0.428560, 10.918774, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.054136, 0.500000, 0.445864, 11.112471, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.054136, 0.500000, 0.445864, 11.562200, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.054136, 0.500000, 0.445864, 11.651445, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.036813, 0.545455, 0.508642, 11.358549, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.045475, 0.545455, 0.499980, 12.404006, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.051971, 0.545455, 0.493484, 12.360229, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.060633, 0.590909, 0.530276, 12.235229, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.080122, 0.590909, 0.510787, 13.402529, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.082287, 0.590909, 0.508622, 13.272182, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.082287, 0.636364, 0.554076, 13.405841, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.077957, 0.636364, 0.558407, 14.622848, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.082287, 0.636364, 0.554076, 14.870717, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.127762, 0.681818, 0.554056, 14.996616, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.153748, 0.681818, 0.528071, 15.116438, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.164575, 0.681818, 0.517243, 14.674812, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.164575, 0.727273, 0.562698, 14.162911, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.171071, 0.727273, 0.556201, 14.977214, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.179733, 0.727273, 0.547540, 14.989074, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.218711, 0.772727, 0.554016, 14.842143, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.238201, 0.772727, 0.534527, 15.238690, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.210050, 0.772727, 0.562678, 15.291828, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.229539, 0.818182, 0.588643, 16.006174, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.249028, 0.818182, 0.569154, 16.775281, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.283675, 0.818182, 0.534507, 16.600152, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.331315, 0.863636, 0.532321, 16.279996, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.352970, 0.863636, 0.510666, 16.353370, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.370294, 0.863636, 0.493343, 15.997136, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.372459, 0.863636, 0.491177, 15.643972, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.387617, 0.909091, 0.521474, 15.954876, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.415768, 0.909091, 0.493323, 16.644957, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.424430, 0.954545, 0.530115, 16.017972, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.463408, 0.954545, 0.491137, 17.443397, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.491559, 0.954545, 0.462986, 16.889209, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.534869, 1.000000, 0.465131, 16.467223, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.556523, 1.000000, 0.443477, 16.718231, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.591171, 1.000000, 0.408829, 16.442866, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.584674, 1.045455, 0.460780, 16.359002, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.580343, 1.045455, 0.465111, 17.475084, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.599832, 1.045455, 0.445622, 17.727730, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.608494, 1.045455, 0.436960, 17.346583, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.662631, 1.090909, 0.428278, 17.319598, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.740587, 1.090909, 0.350322, 17.177674, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.766573, 1.136364, 0.369791, 15.211995, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.773069, 1.136364, 0.363294, 15.821976, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.775235, 1.136364, 0.361129, 15.835170, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.783897, 1.181818, 0.397922, 15.922860, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.803386, 1.181818, 0.378433, 16.888557, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.855357, 1.181818, 0.326461, 16.789985, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.907328, 1.227273, 0.319945, 16.114630, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.918155, 1.227273, 0.309118, 16.061393, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.939810, 1.227273, 0.287463, 15.954309, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.957133, 1.227273, 0.270139, 15.543003, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 0.993946, 1.272727, 0.278781, 15.433687, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.065406, 1.272727, 0.207321, 15.611667, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.080565, 1.318182, 0.237617, 13.982639, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.089226, 1.318182, 0.228955, 14.939539, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.123874, 1.318182, 0.194308, 14.687225, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.178010, 1.363636, 0.185626, 14.066549, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.182341, 1.363636, 0.181295, 13.907270, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.212658, 1.363636, 0.150979, 14.016478, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.219154, 1.409091, 0.189937, 13.838029, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.247305, 1.409091, 0.161786, 14.610192, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.236478, 1.409091, 0.172613, 13.985142, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.258132, 1.409091, 0.150959, 14.485696, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.336089, 1.454545, 0.118457, 14.032024, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.372902, 1.454545, 0.081644, 13.399619, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.453024, 1.454545, 0.001522, 12.878051, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.489836, 1.500000, 0.010164, 10.797465, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.461685, 1.500000, 0.038315, 11.079455, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.433535, 1.500000, 0.066465, 11.659669, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.429204, 1.545455, 0.116251, 12.191506, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.450858, 1.545455, 0.094596, 13.755843, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.535311, 1.545455, 0.010143, 12.967890, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.645750, 1.590909, -0.054841, 11.280061, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.702052, 1.590909, -0.111142, 9.917525, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.697721, 1.590909, -0.106812, 8.359871, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.665239, 1.636364, -0.028875, 8.828680, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.606771, 1.636364, 0.029592, 10.379073, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.587282, 1.636364, 0.049081, 11.664365, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.613268, 1.681818, 0.068550, 12.066978, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.734533, 1.681818, -0.052715, 11.668607, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.816821, 1.681818, -0.135003, 9.233246, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.901274, 1.727273, -0.174001, 7.336674, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.894777, 1.727273, -0.167505, 6.240960, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.851468, 1.727273, -0.124196, 6.524009, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.782174, 1.772727, -0.009446, 7.442793, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.782174, 1.772727, -0.009446, 10.040017, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.801663, 1.772727, -0.028935, 10.191414, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.873123, 1.818182, -0.054941, 9.744659, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.909936, 1.818182, -0.091754, 9.194136, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.933756, 1.818182, -0.115574, 8.369194, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.961907, 1.863636, -0.098270, 7.653352, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.966238, 1.863636, -0.102601, 7.851774, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.026871, 1.863636, -0.163234, 7.695917, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.020374, 1.909091, -0.111283, 6.178636, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 1.996554, 1.909091, -0.087463, 7.410474, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.000885, 1.909091, -0.091794, 7.697448, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.016043, 1.954545, -0.061498, 7.621531, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.074511, 1.954545, -0.119965, 8.687120, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.094000, 1.954545, -0.139454, 7.250747, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.126482, 2.000000, -0.126482, 6.990187, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.122151, 2.000000, -0.122151, 7.212298, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.104827, 2.000000, -0.104827, 7.248909, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.122151, 2.045455, -0.076696, 7.486119, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.176287, 2.045455, -0.130833, 7.526009, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.178453, 2.045455, -0.132998, 6.443751, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.187115, 2.090909, -0.096206, 6.195861, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.184949, 2.090909, -0.094040, 7.134951, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.247747, 2.090909, -0.156838, 6.785087, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.243417, 2.136364, -0.107053, 5.592643, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.241251, 2.136364, -0.104887, 6.698630, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.223927, 2.136364, -0.087564, 6.627687, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.204438, 2.181818, -0.022620, 7.221052, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.204438, 2.181818, -0.022620, 8.466693, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.249913, 2.181818, -0.068095, 8.672967, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.256409, 2.227273, -0.029137, 7.221537, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.280229, 2.227273, -0.052957, 7.653647, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.321373, 2.227273, -0.094100, 7.136048, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.351690, 2.272727, -0.078962, 6.129796, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.327869, 2.272727, -0.055142, 6.355349, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.288891, 2.272727, -0.016164, 6.913946, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.319208, 2.318182, -0.001026, 7.670349, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.343028, 2.318182, -0.024846, 8.087665, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.358186, 2.318182, -0.040004, 7.522031, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.362517, 2.363636, 0.001119, 7.515090, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.364682, 2.363636, -0.001046, 8.300704, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.356020, 2.363636, 0.007616, 8.231529, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.405826, 2.409091, 0.003265, 8.493654, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.440473, 2.409091, -0.031383, 8.233885, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.438308, 2.409091, -0.029217, 7.558713, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.407992, 2.454545, 0.046554, 7.265587, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.401495, 2.454545, 0.053050, 9.227559, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.444804, 2.454545, 0.009741, 9.076012, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.466459, 2.500000, 0.033541, 8.202808, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.490279, 2.500000, 0.009721, 8.802095, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.483783, 2.500000, 0.016217, 8.086907, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.511934, 2.545455, 0.033521, 8.290663, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.514099, 2.545455, 0.031355, 8.626132, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.511934, 2.545455, 0.033521, 8.565402, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.535754, 2.545455, 0.009701, 8.773382, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.529257, 2.590909, 0.061652, 8.725658, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.587725, 2.590909, 0.003184, 9.687048, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.659185, 2.636364, -0.022821, 8.422350, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.659185, 2.636364, -0.022821, 7.691764, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.613710, 2.636364, 0.022653, 7.961233, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.611545, 2.681818, 0.070273, 8.890312, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.631034, 2.681818, 0.050784, 10.164669, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.620207, 2.681818, 0.061612, 9.589888, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.687336, 2.727273, 0.039937, 9.645200, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.702494, 2.727273, 0.024779, 9.221379, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.687336, 2.727273, 0.039937, 8.853370, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.687336, 2.727273, 0.039937, 9.289302, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.691667, 2.772727, 0.081061, 9.555939, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.702494, 2.772727, 0.070233, 10.361373, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.708990, 2.772727, 0.063737, 10.138450, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.702494, 2.818182, 0.115688, 9.641825, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.780451, 2.818182, 0.037731, 10.005200, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.841084, 2.863636, 0.022553, 8.513516, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.862738, 2.863636, 0.000898, 8.229616, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.828091, 2.863636, 0.035546, 7.427935, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.752300, 2.909091, 0.156791, 8.638791, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.782616, 2.909091, 0.126475, 10.983120, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.832422, 2.909091, 0.076669, 10.486943, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.851911, 2.909091, 0.057180, 9.311077, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.882227, 2.954545, 0.072318, 9.127437, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.923371, 2.954545, 0.031174, 9.398320, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.925536, 3.000000, 0.074464, 8.734593, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.927702, 3.000000, 0.072298, 10.459585, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.945026, 3.000000, 0.054974, 10.347456, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.929867, 3.000000, 0.070133, 10.033498, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.945026, 3.000000, 0.054974, 10.496040, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 2.964515, 3.000000, 0.035485, 10.222640, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.020817, 3.000000, -0.020817, 9.642885, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.027313, 3.000000, -0.027313, 8.621493, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.031644, 3.000000, -0.031644, 8.473676, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.061960, 3.000000, -0.061960, 8.550447, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.079284, 3.000000, -0.079284, 7.987706, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.053299, 3.000000, -0.053299, 7.674616, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.051133, 3.000000, -0.051133, 8.324895, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.074953, 3.000000, -0.074953, 8.437241, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.094442, 3.000000, -0.094442, 7.949252, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.105270, 3.000000, -0.105270, 7.538650, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.111766, 3.000000, -0.111766, 7.285734, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.118262, 3.000000, -0.118262, 7.133739, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.150744, 3.000000, -0.150744, 6.810055, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.155075, 3.000000, -0.155075, 6.141099, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.159406, 3.000000, -0.159406, 6.021977, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.168068, 3.000000, -0.168068, 5.933198, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.230866, 3.000000, -0.230866, 5.369345, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.241694, 3.000000, -0.241694, 4.059410, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.215708, 3.000000, -0.215708, 3.683717, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.172399, 3.000000, -0.172399, 4.036253, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.109601, 3.000000, -0.109601, 4.975875, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.103104, 3.000000, -0.103104, 6.160363, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.155075, 3.000000, -0.155075, 6.552362, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.187557, 3.000000, -0.187557, 5.355846, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.211377, 3.000000, -0.211377, 4.681770, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.250355, 3.000000, -0.250355, 4.139109, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.269845, 3.000000, -0.269845, 3.242373, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.287168, 3.000000, -0.287168, 2.784031, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.295830, 3.000000, -0.295830, 2.383488, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.250355, 3.000000, -0.250355, 2.186650, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.202715, 3.000000, -0.202715, 3.045487, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.170233, 3.000000, -0.170233, 4.097686, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.181061, 3.000000, -0.181061, 4.437288, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.204881, 3.000000, -0.204881, 4.168603, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.252521, 3.000000, -0.252521, 3.683870, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.313154, 3.000000, -0.313154, 2.773611, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.352132, 3.000000, -0.352132, 1.557514, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.328312, 3.000000, -0.328312, 0.746942, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.241694, 3.000000, -0.241694, 0.847502, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.198384, 3.000000, -0.198384, 2.805566, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.137752, 3.000000, -0.137752, 3.716071, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.126924, 3.000000, -0.126924, 4.862630, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.109601, 3.000000, -0.109601, 5.038731, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.116097, 3.000000, -0.116097, 5.559219, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.072788, 3.000000, -0.072788, 5.694097, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.087946, 3.000000, -0.087946, 6.473519, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.146413, 3.000000, -0.146413, 6.392566, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.230866, 3.000000, -0.230866, 5.348295, 17.000000
VELOCITY (st, cv, dv, e, t, b): 1, 3.419261, 3.000000, -0.419261, 2.948344, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.547023, 3.000000, -0.547023, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.614153, 3.000000, -0.614153, 0.000000, 41.384419
VELOCITY (st, cv, dv, e, t, b): 2, 3.598995, 3.000000, -0.598995, 0.000000, 45.527999
VELOCITY (st, cv, dv, e, t, b): 2, 3.243859, 3.000000, -0.243859, 0.000000, 41.091404
VELOCITY (st, cv, dv, e, t, b): 2, 2.992666, 3.000000, 0.007334, 0.000000, 27.001780
VELOCITY (st, cv, dv, e, t, b): 2, 2.815098, 3.000000, 0.184902, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.862738, 3.000000, 0.137262, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.867069, 3.000000, 0.132931, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.953687, 3.000000, 0.046313, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.033809, 3.000000, -0.033809, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.109601, 3.000000, -0.109601, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.250355, 3.000000, -0.250355, 0.000000, 18.592144
VELOCITY (st, cv, dv, e, t, b): 2, 3.246025, 3.000000, -0.246025, 0.000000, 24.097042
VELOCITY (st, cv, dv, e, t, b): 2, 3.170233, 3.000000, -0.170233, 0.000000, 24.683460
VELOCITY (st, cv, dv, e, t, b): 2, 3.098773, 3.000000, -0.098773, 0.000000, 21.618231
VELOCITY (st, cv, dv, e, t, b): 2, 3.046802, 3.000000, -0.046802, 0.000000, 18.981156
VELOCITY (st, cv, dv, e, t, b): 2, 3.092277, 3.000000, -0.092277, 0.000000, 17.113421
VELOCITY (st, cv, dv, e, t, b): 2, 3.116097, 3.000000, -0.116097, 0.000000, 19.091437
VELOCITY (st, cv, dv, e, t, b): 2, 3.105270, 3.000000, -0.105270, 0.000000, 20.602765
VELOCITY (st, cv, dv, e, t, b): 2, 3.072788, 3.000000, -0.072788, 0.000000, 19.945240
VELOCITY (st, cv, dv, e, t, b): 2, 3.027313, 3.000000, -0.027313, 0.000000, 18.634540
VELOCITY (st, cv, dv, e, t, b): 2, 2.975342, 3.000000, 0.024658, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.994831, 3.000000, 0.005169, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.094442, 3.000000, -0.094442, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 3.085780, 3.000000, -0.085780, 0.000000, 19.421738
VELOCITY (st, cv, dv, e, t, b): 2, 3.057630, 3.000000, -0.057630, 0.000000, 19.190692
VELOCITY (st, cv, dv, e, t, b): 2, 3.022982, 3.000000, -0.022982, 0.000000, 18.156844
VELOCITY (st, cv, dv, e, t, b): 2, 2.996997, 3.000000, 0.003003, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.966680, 3.000000, 0.033320, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.951522, 3.000000, 0.048478, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.938529, 3.000000, 0.061471, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.951522, 3.000000, 0.048478, 0.000000, 17.000000
VELOCITY (st, cv, dv, e, t, b): 2, 2.953687, 3.000000, 0.046313, 0.000000, 17.000000
